1.14,H,VS2,IDEAL,"$2,404.00USD"
1.14,H,VS1,EXCELLENT,"$2,508.00USD"
1.14,H,VS1,IDEAL,"$2,513.00USD"
1.14,G,VS2,EXCELLENT,"$2,653.00USD"
1.14,F,VS2,IDEAL,"$2,827.00USD"
1.14,F,VS2,IDEAL,"$2,827.00USD"
1.14,F,VS2,IDEAL,"$2,827.00USD"
1.14,F,VS2,IDEAL,"$2,827.00USD"
1.14,G,VS1,IDEAL,"$2,849.00USD"
1.14,G,VS1,EXCELLENT,"$2,871.00USD"
1.14,E,VS2,IDEAL,"$3,020.00USD"
1.14,E,VS2,EXCELLENT,"$3,215.00USD"
1.14,D,VS2,IDEAL,"$3,341.00USD"
1.14,G,VVS1,IDEAL,"$3,352.00USD"
1.14,E,VS1,IDEAL,"$3,405.00USD"
1.14,F,VVS2,IDEAL,"$3,482.00USD"
1.14,F,VVS2,EXCELLENT,"$3,482.00USD"
1.14,E,VVS2,IDEAL,"$3,873.00USD"
1.14,D,VVS2,,"$4,042.00USD"
1.15,H,I1,EXCELLENT,"$1,857.00USD"
1.15,H,I1,VERY GOOD,"$1,857.00USD"
1.15,J,VVS2,IDEAL,"$1,901.00USD"
1.15,I,VS2,IDEAL,"$2,028.00USD"
1.15,F,I1,EXCELLENT,"$2,057.00USD"
1.15,G,SI2,EXCELLENT,"$2,092.00USD"
1.15,I,VS1,EXCELLENT,"$2,122.00USD"
1.15,I,VS1,IDEAL,"$2,122.00USD"
1.15,G,SI2,IDEAL,"$2,122.00USD"
1.15,I,VVS2,IDEAL,"$2,208.00USD"
1.15,G,SI1,EXCELLENT,"$2,363.00USD"
1.15,G,SI1,IDEAL,"$2,375.00USD"
1.15,H,VS2,IDEAL,"$2,435.00USD"
1.15,H,VS2,IDEAL,"$2,435.00USD"
1.15,G,SI1,EXCELLENT,"$2,449.00USD"
1.15,I,VS1,,"$2,462.00USD"
1.15,H,VS1,EXCELLENT,"$2,530.00USD"
1.15,H,VS1,EXCELLENT,"$2,530.00USD"
1.15,F,SI1,IDEAL,"$2,556.00USD"
1.15,I,SI1,IDEAL,"$2,588.00USD"
1.15,H,VVS2,IDEAL,"$2,593.00USD"
1.15,F,SI1,IDEAL,"$2,595.00USD"
1.15,E,SI1,IDEAL,"$2,601.00USD"
1.15,G,VS2,IDEAL,"$2,697.00USD"
1.15,F,VS2,IDEAL,"$2,806.00USD"
1.15,G,VS1,IDEAL,"$2,829.00USD"
1.15,G,VS1,EXCELLENT,"$2,896.00USD"
1.15,G,VVS2,EXCELLENT,"$2,997.00USD"
1.15,G,VVS2,IDEAL,"$2,997.00USD"
1.15,F,VVS2,IDEAL,"$3,513.00USD"
1.15,E,VS1,IDEAL,"$3,534.00USD"
1.15,E,VS1,EXCELLENT,"$3,535.00USD"
1.15,F,VVS2,EXCELLENT,"$3,732.00USD"
1.15,E,VVS2,EXCELLENT,"$3,907.00USD"
1.15,D,VVS2,,"$4,077.00USD"
1.16,J,SI2,EXCELLENT,"$1,624.00USD"
1.16,J,VS1,EXCELLENT,"$1,850.00USD"
1.16,H,I1,EXCELLENT,"$1,873.00USD"
1.16,H,I1,IDEAL,"$1,873.00USD"
1.16,H,I1,EXCELLENT,"$1,873.00USD"
1.16,G,I1,IDEAL,"$1,974.00USD"
1.16,I,VS2,EXCELLENT,"$1,982.00USD"
1.16,I,VS2,VERY GOOD,"$1,994.00USD"
1.16,G,SI2,IDEAL,"$2,080.00USD"
1.16,I,VS1,IDEAL,"$2,141.00USD"
1.16,G,SI2,IDEAL,"$2,141.00USD"
1.16,G,SI2,EXCELLENT,"$2,141.00USD"
1.16,G,SI2,IDEAL,"$2,141.00USD"
1.16,G,SI2,IDEAL,"$2,141.00USD"
1.16,G,SI2,IDEAL,"$2,141.00USD"
1.16,G,SI2,EXCELLENT,"$2,141.00USD"
1.16,I,VS1,IDEAL,"$2,153.00USD"
1.16,I,VS1,IDEAL,"$2,153.00USD"
1.16,H,SI1,IDEAL,"$2,183.00USD"
1.16,I,VVS2,IDEAL,"$2,192.00USD"
1.16,H,VS2,EXCELLENT,"$2,379.00USD"
1.16,H,VS2,EXCELLENT,"$2,417.00USD"
1.16,H,VS2,EXCELLENT,"$2,417.00USD"
1.16,G,SI1,EXCELLENT,"$2,433.00USD"
1.16,G,SI1,EXCELLENT,"$2,433.00USD"
1.16,G,SI1,IDEAL,"$2,471.00USD"
1.16,G,SI1,IDEAL,"$2,471.00USD"
1.16,H,VS1,EXCELLENT,"$2,486.00USD"
1.16,H,VS1,IDEAL,"$2,552.00USD"
1.16,H,VS1,EXCELLENT,"$2,552.00USD"
1.16,F,SI1,IDEAL,"$2,618.00USD"
1.16,F,SI1,IDEAL,"$2,618.00USD"
1.16,F,SI1,EXCELLENT,"$2,618.00USD"
1.16,G,VS2,IDEAL,"$2,699.00USD"
1.16,G,VS2,VERY GOOD,"$2,721.00USD"
1.16,G,VS1,VERY GOOD,"$2,807.00USD"
1.16,F,VS2,IDEAL,"$2,830.00USD"
1.16,F,VS2,IDEAL,"$2,877.00USD"
1.16,G,VS1,IDEAL,"$2,899.00USD"
1.16,G,VS1,IDEAL,"$2,921.00USD"
1.16,E,VS2,EXCELLENT,"$3,073.00USD"
1.16,E,VS2,IDEAL,"$3,225.00USD"
1.16,D,VS2,EXCELLENT,"$3,408.00USD"
1.16,G,VVS1,IDEAL,"$3,410.00USD"
1.16,E,VS1,EXCELLENT,"$3,465.00USD"
1.16,G,VS1,EXCELLENT,"$3,515.00USD"
1.16,F,VS1,EXCELLENT,"$3,526.00USD"
1.16,E,VS1,EXCELLENT,"$3,564.00USD"
1.16,E,VS1,EXCELLENT,"$3,566.00USD"
1.16,E,VVS2,IDEAL,"$3,759.00USD"
1.16,E,VVS2,IDEAL,"$4,501.00USD"
1.17,J,I1,VERY GOOD,"$1,583.00USD"
1.17,J,VVS2,EXCELLENT,"$1,934.00USD"
1.17,J,VVS2,EXCELLENT,"$1,934.00USD"
1.17,I,VS2,IDEAL,"$2,076.00USD"
1.17,G,SI2,IDEAL,"$2,097.00USD"
1.17,G,SI2,IDEAL,"$2,128.00USD"
1.17,I,VS1,EXCELLENT,"$2,159.00USD"
1.17,H,SI1,VERY GOOD,"$2,246.00USD"
1.17,I,VVS2,IDEAL,"$2,246.00USD"
1.17,I,VS1,EXCELLENT,"$2,248.00USD"
1.17,I,VS1,EXCELLENT,"$2,248.00USD"
1.17,H,VS1,IDEAL,"$2,344.00USD"
1.17,E,SI2,IDEAL,"$2,451.00USD"
1.17,G,SI1,EXCELLENT,"$2,454.00USD"
1.17,H,VS2,IDEAL,"$2,468.00USD"
1.17,H,VS2,IDEAL,"$2,477.00USD"
1.17,G,SI1,IDEAL,"$2,492.00USD"
1.17,H,VS1,EXCELLENT,"$2,518.00USD"
1.17,H,VS1,IDEAL,"$2,574.00USD"
1.17,H,VS1,EXCELLENT,"$2,574.00USD"
1.17,F,SI1,IDEAL,"$2,601.00USD"
1.17,F,SI1,EXCELLENT,"$2,640.00USD"
1.17,G,VS2,EXCELLENT,"$2,744.00USD"
1.17,G,VS2,EXCELLENT,"$2,744.00USD"
1.17,G,VS1,IDEAL,"$2,946.00USD"
1.17,F,VS2,EXCELLENT,"$3,042.00USD"
1.17,G,VS2,EXCELLENT,"$3,136.00USD"
1.17,F,VS1,IDEAL,"$3,264.00USD"
1.17,G,VVS1,IDEAL,"$3,440.00USD"
1.17,E,VS1,EXCELLENT,"$3,595.00USD"
1.17,E,VS1,EXCELLENT,"$3,597.00USD"
1.17,E,VS1,IDEAL,"$3,597.00USD"
1.17,E,VS1,IDEAL,"$3,597.00USD"
1.17,E,VVS2,EXCELLENT,"$3,975.00USD"
1.17,E,VS1,EXCELLENT,"$4,013.00USD"
1.17,F,VVS2,EXCELLENT,"$4,154.00USD"
1.18,J,I1,EXCELLENT,"$1,596.00USD"
1.18,J,SI1,EXCELLENT,"$1,682.00USD"
1.18,J,SI1,IDEAL,"$1,708.00USD"
1.18,J,VS2,IDEAL,"$1,814.00USD"
1.18,I,VS2,EXCELLENT,"$2,081.00USD"
1.18,I,VS2,IDEAL,"$2,094.00USD"
1.18,I,VS2,IDEAL,"$2,156.00USD"
1.18,I,VS1,EXCELLENT,"$2,178.00USD"
1.18,H,SI1,IDEAL,"$2,334.00USD"
1.18,H,VS2,EXCELLENT,"$2,489.00USD"
1.18,H,VS2,EXCELLENT,"$2,489.00USD"
1.18,H,VS2,IDEAL,"$2,489.00USD"
1.18,G,SI1,IDEAL,"$2,513.00USD"
1.18,H,VS1,EXCELLENT,"$2,596.00USD"
1.18,H,VS1,IDEAL,"$2,596.00USD"
1.18,H,VVS2,EXCELLENT,"$2,660.00USD"
1.18,H,VVS2,IDEAL,"$2,661.00USD"
1.18,H,VVS2,IDEAL,"$2,661.00USD"
1.18,F,SI1,IDEAL,"$2,663.00USD"
1.18,F,VS2,EXCELLENT,"$2,879.00USD"
1.18,G,VS1,IDEAL,"$2,971.00USD"
1.18,F,VS1,IDEAL,"$3,292.00USD"
1.18,G,VVS1,IDEAL,"$3,469.00USD"
1.19,H,SI1,EXCELLENT,"$2,060.00USD"
1.19,I,VS2,EXCELLENT,"$2,099.00USD"
1.19,I,VS2,EXCELLENT,"$2,099.00USD"
1.19,I,VS2,IDEAL,"$2,099.00USD"
1.19,G,SI2,IDEAL,"$2,196.00USD"
1.19,G,SI2,IDEAL,"$2,196.00USD"
1.19,G,SI2,IDEAL,"$2,196.00USD"
1.19,H,SI1,EXCELLENT,"$2,239.00USD"
1.19,H,VS2,EXCELLENT,"$2,480.00USD"
1.19,H,VS2,IDEAL,"$2,480.00USD"
1.19,G,SI1,EXCELLENT,"$2,496.00USD"
1.19,H,VS2,EXCELLENT,"$2,510.00USD"
1.19,H,VS2,IDEAL,"$2,519.00USD"
1.19,G,SI1,EXCELLENT,"$2,535.00USD"
1.19,G,SI1,IDEAL,"$2,535.00USD"
1.19,G,SI1,EXCELLENT,"$2,535.00USD"
1.19,H,VS1,EXCELLENT,"$2,583.00USD"
1.19,H,VVS2,IDEAL,"$2,683.00USD"
1.19,E,SI1,EXCELLENT,"$2,692.00USD"
1.19,G,VS2,EXCELLENT,"$2,769.00USD"
1.19,G,VS2,VERY GOOD,"$2,791.00USD"
1.19,G,VS1,IDEAL,"$2,974.00USD"
1.19,F,VS1,IDEAL,"$3,408.00USD"
1.19,F,VS1,EXCELLENT,"$3,408.00USD"
1.19,E,VVS2,IDEAL,"$4,043.00USD"
1.19,E,VVS2,IDEAL,"$4,043.00USD"
1.20,J,I1,VERY GOOD,"$1,623.00USD"
1.20,J,I1,EXCELLENT,"$1,623.00USD"
1.20,I,SI2,IDEAL,"$1,991.00USD"
1.20,I,SI1,VERY GOOD,"$2,056.00USD"
1.20,I,SI1,IDEAL,"$2,151.00USD"
1.20,I,VS2,EXCELLENT,"$2,196.00USD"
1.20,I,VS2,IDEAL,"$2,211.00USD"
1.20,G,SI2,IDEAL,"$2,309.00USD"
1.20,G,SI2,IDEAL,"$2,309.00USD"
1.20,G,SI2,IDEAL,"$2,309.00USD"
1.20,G,SI2,IDEAL,"$2,309.00USD"
1.20,I,VS1,EXCELLENT,"$2,336.00USD"
1.20,I,VS1,IDEAL,"$2,476.00USD"
1.20,G,SI1,VERY GOOD,"$2,556.00USD"
1.20,H,VS1,EXCELLENT,"$2,769.00USD"
1.20,I,SI1,EXCELLENT,"$2,772.00USD"
1.20,F,SI1,EXCELLENT,"$2,831.00USD"
1.20,G,VS2,EXCELLENT,"$2,925.00USD"
1.20,G,VS2,EXCELLENT,"$2,925.00USD"
1.20,I,VVS1,EXCELLENT,"$2,930.00USD"
1.20,G,VS1,EXCELLENT,"$3,022.00USD"
1.20,G,VS1,IDEAL,"$3,141.00USD"
1.20,F,VS1,,"$3,240.00USD"
1.20,F,VS1,EXCELLENT,"$3,436.00USD"
1.20,F,VS1,EXCELLENT,"$3,780.00USD"
1.20,G,VS1,EXCELLENT,"$3,792.00USD"
1.20,F,VVS2,IDEAL,"$3,837.00USD"
1.20,E,VS1,EXCELLENT,"$3,862.00USD"
1.20,D,VVS2,IDEAL,"$4,255.00USD"
1.20,F,VVS2,VERY GOOD,"$4,260.00USD"
1.20,E,VS1,IDEAL,"$4,440.00USD"
1.20,D,SI1,,"$5,411.00USD"
1.21,K,VS2,EXCELLENT,"$1,474.00USD"
1.21,J,SI1,VERY GOOD,"$1,752.00USD"
1.21,J,VS2,EXCELLENT,"$1,918.00USD"
1.21,H,I1,IDEAL,"$1,954.00USD"
1.21,J,VS1,VERY GOOD,"$1,960.00USD"
1.21,J,VS1,IDEAL,"$1,990.00USD"
1.21,I,SI1,EXCELLENT,"$2,169.00USD"
1.21,I,VS2,EXCELLENT,"$2,214.00USD"
1.21,G,SI2,IDEAL,"$2,329.00USD"
1.21,I,VVS2,VERY GOOD,"$2,359.00USD"
1.21,I,VS1,EXCELLENT,"$2,364.00USD"
1.21,I,VS1,EXCELLENT,"$2,364.00USD"
1.21,I,VS1,EXCELLENT,"$2,364.00USD"
1.21,H,VS2,IDEAL,"$2,507.00USD"
1.21,H,VS2,VERY GOOD,"$2,602.00USD"
1.21,H,VS2,EXCELLENT,"$2,642.00USD"
1.21,G,SI1,IDEAL,"$2,655.00USD"
1.21,H,VS1,EXCELLENT,"$2,662.00USD"
1.21,G,SI1,IDEAL,"$2,694.00USD"
1.21,H,VS1,IDEAL,"$2,807.00USD"
1.21,F,SI1,EXCELLENT,"$2,854.00USD"
1.21,F,SI1,IDEAL,"$2,854.00USD"
1.21,G,VS1,IDEAL,"$3,047.00USD"
1.21,F,VS2,EXCELLENT,"$3,146.00USD"
1.21,F,VVS2,IDEAL,"$3,869.00USD"
1.22,J,VS2,IDEAL,"$1,963.00USD"
1.22,J,VS2,IDEAL,"$1,963.00USD"
1.22,G,SI2,IDEAL,"$2,348.00USD"
1.22,I,VS1,EXCELLENT,"$2,394.00USD"
1.22,I,VS1,EXCELLENT,"$2,394.00USD"
1.22,F,SI2,IDEAL,"$2,469.00USD"
1.22,H,SI1,IDEAL,"$2,558.00USD"
1.22,H,VS2,EXCELLENT,"$2,573.00USD"
1.22,H,VS2,EXCELLENT,"$2,664.00USD"
1.22,H,VS2,IDEAL,"$2,664.00USD"
1.22,G,SI1,IDEAL,"$2,717.00USD"
1.22,H,VS1,IDEAL,"$2,842.00USD"
1.22,I,SI1,EXCELLENT,"$2,940.00USD"
1.22,G,VS1,IDEAL,"$3,072.00USD"
1.22,G,VS1,IDEAL,"$3,194.00USD"
1.22,F,VS1,IDEAL,"$3,404.00USD"
1.22,F,VVS2,IDEAL,"$3,843.00USD"
1.22,F,VVS2,IDEAL,"$3,901.00USD"
1.22,E,VS1,IDEAL,"$3,927.00USD"
1.22,F,VVS2,EXCELLENT,"$3,928.00USD"
1.23,I,SI1,IDEAL,"$2,140.00USD"
1.23,I,VS2,EXCELLENT,"$2,251.00USD"
1.23,I,VS1,EXCELLENT,"$2,423.00USD"
1.23,F,SI2,IDEAL,"$2,490.00USD"
1.23,I,VS1,IDEAL,"$2,570.00USD"
1.23,I,VS1,IDEAL,"$2,570.00USD"
1.23,H,VS2,EXCELLENT,"$2,594.00USD"
1.23,H,VS2,EXCELLENT,"$2,594.00USD"
1.23,G,SI1,IDEAL,"$2,699.00USD"
1.23,G,SI1,EXCELLENT,"$2,739.00USD"
1.23,E,SI1,EXCELLENT,"$2,826.00USD"
1.23,F,SI1,EXCELLENT,"$2,902.00USD"
1.23,G,VS2,IDEAL,"$2,998.00USD"
1.23,G,VS1,IDEAL,"$3,220.00USD"
1.23,G,VVS2,EXCELLENT,"$3,243.00USD"
1.23,G,VVS2,EXCELLENT,"$3,243.00USD"
1.23,F,VS1,EXCELLENT,"$3,522.00USD"
1.23,E,VS1,EXCELLENT,"$4,551.00USD"
1.24,J,VS2,VERY GOOD,"$1,936.00USD"
1.24,J,VS1,VERY GOOD,"$2,009.00USD"
1.24,I,VS2,IDEAL,"$2,187.00USD"
1.24,I,VS2,IDEAL,"$2,304.00USD"
1.24,H,SI1,IDEAL,"$2,322.00USD"
1.24,I,VS1,EXCELLENT,"$2,453.00USD"
1.24,H,SI1,,"$2,462.00USD"
1.24,F,SI2,IDEAL,"$2,510.00USD"
1.24,F,SI2,IDEAL,"$2,510.00USD"
1.24,H,VS2,VERY GOOD,"$2,615.00USD"
1.24,H,VS1,IDEAL,"$2,728.00USD"
1.24,H,VS1,EXCELLENT,"$2,728.00USD"
1.24,G,SI1,IDEAL,"$2,761.00USD"
1.24,G,VS1,EXCELLENT,"$3,123.00USD"
1.24,G,VVS2,EXCELLENT,"$3,269.00USD"
1.24,G,VVS2,EXCELLENT,"$3,336.00USD"
1.24,F,VVS2,IDEAL,"$3,433.00USD"
1.24,F,VS1,IDEAL,"$3,551.00USD"
1.24,G,VS1,IDEAL,"$3,571.00USD"
1.24,F,VS1,IDEAL,"$3,739.00USD"
1.24,D,VS1,IDEAL,"$3,855.00USD"
1.24,F,VS1,EXCELLENT,"$4,464.00USD"
1.25,J,VS1,EXCELLENT,"$2,056.00USD"
1.25,I,VS1,EXCELLENT,"$2,307.00USD"
1.25,I,VS1,EXCELLENT,"$2,307.00USD"
1.25,I,SI2,EXCELLENT,"$2,425.00USD"
1.25,I,VVS2,VERY GOOD,"$2,438.00USD"
1.25,I,VS1,EXCELLENT,"$2,483.00USD"
1.25,I,VVS2,EXCELLENT,"$2,512.00USD"
1.25,F,SI1,EXCELLENT,"$2,864.00USD"
1.25,E,SI1,IDEAL,"$2,960.00USD"
1.25,G,VS1,EXCELLENT,"$3,272.00USD"
1.25,F,VS1,,"$3,375.00USD"
1.25,G,VVS2,IDEAL,"$3,688.00USD"
1.25,F,VS1,IDEAL,"$3,769.00USD"
1.25,F,VVS2,EXCELLENT,"$3,997.00USD"
1.26,K,I1,VERY GOOD,"$1,594.00USD"
1.26,I,SI1,IDEAL,"$2,226.00USD"
1.26,I,VS2,VERY GOOD,"$2,236.00USD"
1.26,I,VS2,EXCELLENT,"$2,243.00USD"
1.26,I,VS2,IDEAL,"$2,306.00USD"
1.26,G,SI2,IDEAL,"$2,425.00USD"
1.26,H,VS2,IDEAL,"$2,663.00USD"
1.26,H,VS1,IDEAL,"$2,772.00USD"
1.26,H,VS1,EXCELLENT,"$2,772.00USD"
1.26,H,VS1,EXCELLENT,"$2,814.00USD"
1.26,G,VS1,,"$2,990.00USD"
1.26,G,VVS2,IDEAL,"$3,336.00USD"
1.26,G,VVS2,IDEAL,"$3,388.00USD"
1.26,F,VS1,IDEAL,"$3,608.00USD"
1.26,F,VS1,EXCELLENT,"$3,799.00USD"
1.27,K,SI1,VERY GOOD,"$1,732.00USD"
1.27,I,I1,EXCELLENT,"$1,829.00USD"
1.27,J,VS1,EXCELLENT,"$2,089.00USD"
1.27,I,VS2,IDEAL,"$2,240.00USD"
1.27,I,VS1,EXCELLENT,"$2,344.00USD"
1.27,I,VS1,IDEAL,"$2,344.00USD"
1.27,I,VS1,EXCELLENT,"$2,344.00USD"
1.27,G,SI2,IDEAL,"$2,444.00USD"
1.27,I,VS1,EXCELLENT,"$2,468.00USD"
1.27,I,VS1,EXCELLENT,"$2,543.00USD"
1.27,H,VS2,EXCELLENT,"$2,543.00USD"
1.27,I,VS1,EXCELLENT,"$2,543.00USD"
1.27,F,SI2,IDEAL,"$2,571.00USD"
1.27,H,VS1,EXCELLENT,"$2,794.00USD"
1.27,H,VS1,EXCELLENT,"$2,794.00USD"
1.27,G,SI1,IDEAL,"$2,828.00USD"
1.27,H,VS1,EXCELLENT,"$2,848.00USD"
1.27,F,SI1,IDEAL,"$2,996.00USD"
1.27,H,VVS2,IDEAL,"$2,999.00USD"
1.27,G,VS2,IDEAL,"$3,095.00USD"
1.27,G,VS1,IDEAL,"$3,198.00USD"
1.27,F,VS2,EXCELLENT,"$3,200.00USD"
1.27,F,VS2,EXCELLENT,"$3,302.00USD"
1.27,G,VS1,EXCELLENT,"$3,325.00USD"
1.27,F,VS1,EXCELLENT,"$3,829.00USD"
1.27,F,VS1,EXCELLENT,"$4,000.00USD"
1.27,G,VS1,IDEAL,"$4,013.00USD"
1.27,F,VVS2,EXCELLENT,"$4,061.00USD"
1.28,J,VS2,EXCELLENT,"$1,955.00USD"
1.28,I,SI1,IDEAL,"$2,175.00USD"
1.28,I,VS2,EXCELLENT,"$2,257.00USD"
1.28,J,VS1,EXCELLENT,"$2,297.00USD"
1.28,I,VS2,IDEAL,"$2,435.00USD"
1.28,I,VS1,EXCELLENT,"$2,573.00USD"
1.28,H,VS2,IDEAL,"$2,700.00USD"
1.28,G,SI1,EXCELLENT,"$2,809.00USD"
1.28,G,SI1,EXCELLENT,"$2,809.00USD"
1.28,H,VS1,VERY GOOD,"$2,865.00USD"
1.28,H,VS1,IDEAL,"$2,910.00USD"
1.28,H,VVS2,IDEAL,"$2,932.00USD"
1.28,H,VS1,EXCELLENT,"$2,954.00USD"
1.28,H,VS1,IDEAL,"$2,954.00USD"
1.28,G,VS2,IDEAL,"$3,002.00USD"
1.28,H,VVS2,IDEAL,"$3,022.00USD"
1.28,H,VVS2,IDEAL,"$3,022.00USD"
1.28,G,VS2,IDEAL,"$3,120.00USD"
1.28,F,VS2,IDEAL,"$3,328.00USD"
1.28,G,VVS2,EXCELLENT,"$3,494.00USD"
1.28,G,VS1,EXCELLENT,"$3,546.00USD"
1.29,J,VS2,IDEAL,"$1,970.00USD"
1.29,I,SI2,IDEAL,"$2,140.00USD"
1.29,J,VS1,IDEAL,"$2,154.00USD"
1.29,I,SI1,IDEAL,"$2,279.00USD"
1.29,J,VS1,EXCELLENT,"$2,325.00USD"
1.29,I,VS1,IDEAL,"$2,381.00USD"
1.29,I,VS1,EXCELLENT,"$2,507.00USD"
1.29,I,VS1,EXCELLENT,"$2,603.00USD"
1.29,G,SI1,IDEAL,"$2,831.00USD"
1.29,H,VS1,EXCELLENT,"$2,838.00USD"
1.29,I,SI1,EXCELLENT,"$2,902.00USD"
1.29,F,SI1,IDEAL,"$3,043.00USD"
1.29,G,VS2,IDEAL,"$3,144.00USD"
1.29,F,VS2,EXCELLENT,"$3,302.00USD"
1.29,F,VS2,EXCELLENT,"$3,302.00USD"
1.29,G,VS1,EXCELLENT,"$3,377.00USD"
1.29,G,VS1,EXCELLENT,"$3,377.00USD"
1.30,K,VS2,IDEAL,"$1,584.00USD"
1.30,J,VS2,EXCELLENT,"$1,985.00USD"
1.30,J,VS2,IDEAL,"$2,225.00USD"
1.30,I,VS2,EXCELLENT,"$2,351.00USD"
1.30,I,VS2,IDEAL,"$2,493.00USD"
1.30,I,VS1,EXCELLENT,"$2,633.00USD"
1.30,I,VS1,EXCELLENT,"$2,633.00USD"
1.30,I,VS1,EXCELLENT,"$2,633.00USD"
1.30,H,VS2,EXCELLENT,"$2,742.00USD"
1.30,H,VS2,IDEAL,"$2,882.00USD"
1.30,H,VS1,IDEAL,"$3,045.00USD"
1.30,F,SI1,IDEAL,"$3,111.00USD"
1.30,H,VVS2,IDEAL,"$3,116.00USD"
1.30,G,VS2,EXCELLENT,"$3,216.00USD"
1.30,F,VS2,EXCELLENT,"$3,309.00USD"
1.30,G,VVS2,EXCELLENT,"$3,603.00USD"
1.30,E,VVS2,IDEAL,"$4,213.00USD"
1.31,I,SI2,IDEAL,"$2,203.00USD"
1.31,J,VS1,IDEAL,"$2,220.00USD"
1.31,I,SI1,IDEAL,"$2,348.00USD"
1.31,I,VS2,EXCELLENT,"$2,379.00USD"
1.31,I,VS2,IDEAL,"$2,470.00USD"
1.31,I,VS2,IDEAL,"$2,470.00USD"
1.31,I,VS2,IDEAL,"$2,522.00USD"
1.31,G,SI2,IDEAL,"$2,556.00USD"
1.31,I,VS1,EXCELLENT,"$2,584.00USD"
1.31,I,VS1,EXCELLENT,"$2,664.00USD"
1.31,H,VS2,EXCELLENT,"$2,664.00USD"
1.31,H,SI1,IDEAL,"$2,708.00USD"
1.31,H,SI1,IDEAL,"$2,785.00USD"
1.31,H,VS2,IDEAL,"$2,824.00USD"
1.31,G,SI1,IDEAL,"$2,959.00USD"
1.31,G,SI1,IDEAL,"$2,959.00USD"
1.31,G,SI1,IDEAL,"$2,959.00USD"
1.31,H,VS1,EXCELLENT,"$2,984.00USD"
1.31,H,VS1,EXCELLENT,"$3,023.00USD"
1.31,H,VS1,IDEAL,"$3,068.00USD"
1.31,H,VS1,EXCELLENT,"$3,068.00USD"
1.31,F,SI1,EXCELLENT,"$3,135.00USD"
1.31,H,VVS2,IDEAL,"$3,140.00USD"
1.31,G,VS2,IDEAL,"$3,241.00USD"
1.31,F,VS2,EXCELLENT,"$3,458.00USD"
1.31,G,VS1,IDEAL,"$3,481.00USD"
1.32,J,VS2,EXCELLENT,"$2,148.00USD"
1.32,I,SI1,IDEAL,"$2,401.00USD"
1.32,I,VS1,EXCELLENT,"$2,436.00USD"
1.32,I,VS2,IDEAL,"$2,550.00USD"
1.32,G,SI2,IDEAL,"$2,575.00USD"
1.32,G,SI2,IDEAL,"$2,575.00USD"
1.32,H,SI1,IDEAL,"$2,728.00USD"
1.32,H,VS2,IDEAL,"$2,970.00USD"
1.32,G,SI1,EXCELLENT,"$2,982.00USD"
1.32,H,VS1,IDEAL,"$3,092.00USD"
1.32,G,VS1,,"$3,132.00USD"
1.32,H,VVS2,IDEAL,"$3,164.00USD"
1.32,G,VVS2,EXCELLENT,"$3,683.00USD"
1.32,F,VS1,IDEAL,"$3,802.00USD"
1.32,F,VS1,IDEAL,"$4,039.00USD"
1.33,J,VS2,IDEAL,"$2,031.00USD"
1.33,I,VS2,IDEAL,"$2,579.00USD"
1.33,G,SI2,IDEAL,"$2,595.00USD"
1.33,I,VS1,EXCELLENT,"$2,726.00USD"
1.33,H,VS2,EXCELLENT,"$2,805.00USD"
1.33,H,VS2,IDEAL,"$2,889.00USD"
1.33,G,SI1,IDEAL,"$3,005.00USD"
1.33,F,SI1,EXCELLENT,"$3,183.00USD"
1.33,H,VVS2,IDEAL,"$3,188.00USD"
1.33,G,VS2,EXCELLENT,"$3,242.00USD"
1.33,G,VS1,IDEAL,"$3,482.00USD"
1.33,G,VVS2,EXCELLENT,"$3,686.00USD"
1.34,I,I1,EXCELLENT,"$1,930.00USD"
1.34,H,SI2,EXCELLENT,"$2,446.00USD"
1.34,I,VS2,EXCELLENT,"$2,460.00USD"
1.34,I,VS2,EXCELLENT,"$2,460.00USD"
1.34,I,VS2,EXCELLENT,"$2,460.00USD"
1.34,I,VS2,IDEAL,"$2,489.00USD"
1.34,F,SI2,IDEAL,"$2,749.00USD"
1.34,I,VS1,EXCELLENT,"$2,756.00USD"
1.34,I,VS1,EXCELLENT,"$2,756.00USD"
1.34,I,VS1,EXCELLENT,"$2,756.00USD"
1.34,H,SI1,EXCELLENT,"$2,809.00USD"
1.34,H,VS2,IDEAL,"$2,926.00USD"
1.34,H,VS1,EXCELLENT,"$3,087.00USD"
1.34,H,VVS2,IDEAL,"$3,212.00USD"
1.34,G,VS2,EXCELLENT,"$3,266.00USD"
1.34,F,VS1,EXCELLENT,"$4,100.00USD"
1.35,J,SI1,EXCELLENT,"$2,045.00USD"
1.35,I,VS2,IDEAL,"$2,381.00USD"
1.35,I,VS1,EXCELLENT,"$2,787.00USD"
1.35,I,VS1,EXCELLENT,"$2,787.00USD"
1.35,I,VS1,EXCELLENT,"$2,787.00USD"
1.35,I,VS1,EXCELLENT,"$2,787.00USD"
1.35,I,VS1,EXCELLENT,"$2,787.00USD"
1.35,H,VS2,IDEAL,"$2,992.00USD"
1.35,G,SI1,IDEAL,"$3,050.00USD"
1.35,G,SI1,EXCELLENT,"$3,050.00USD"
1.35,G,VS2,VERY GOOD,"$3,191.00USD"
1.35,E,SI1,IDEAL,"$3,245.00USD"
